ID,601919.symbol,601919.name,601919.date,601919.open,601919.high,601919.low,601919.close,601919.close_prev,601919.change_pct,601919.volume,601919.amount,601919.turnover,601919.cap_market,601919.cap_total,601919.close_adj,601919.unit,600519.symbol,600519.name,600519.date,600519.open,600519.high,600519.low,600519.close,600519.close_prev,600519.change_pct,600519.volume,600519.amount,600519.turnover,600519.cap_market,600519.cap_total,600519.close_adj,600519.unit,601857.symbol,601857.name,601857.date,601857.open,601857.high,601857.low,601857.close,601857.close_prev,601857.change_pct,601857.volume,601857.amount,601857.turnover,601857.cap_market,601857.cap_total,601857.close_adj,601857.unit
657,601919.SS,中远海控,2022/3/16,15.4,16.08,15.16,16.06,14.95,7.4247,219866512,3434638445,1.7368,2.0331E+11,2.57187E+11,15.127899,CNY,600519.SS,贵州茅台,2022/3/16,1634,1683.9,1593,1674.95,1603,4.4885,7759281,12753010156,0.6177,2.10E+12,2.10E+12,1657.0701,CNY,601857.SS,中国石油,2022/3/16,5.02,5.1,4.86,5.08,5,1.6,283301719,1411043242,0.175,8.23E+11,9.30E+11,4.985751,CNY
658,601919.SS,中远海控,2022/3/17,16.44,16.51,15.83,15.95,16.06,-0.6849,180552893,2903520702,1.4262,2.01917E+11,2.55426E+11,15.024283,CNY,600519.SS,贵州茅台,2022/3/17,1720,1755,1711.66,1720.15,1674.95,2.6986,6835196,11843531813,0.5441,2.16E+12,2.16E+12,1701.7876,CNY,601857.SS,中国石油,2022/3/17,5.1,5.15,5.03,5.13,5.08,0.9843,252972330,1288119761,0.1562,8.31E+11,9.39E+11,5.034824,CNY
659,601919.SS,中远海控,2022/3/18,16.01,16.64,15.94,16.44,15.95,3.0721,195113656,3210440884,1.5413,2.0812E+11,2.63273E+11,15.485844,CNY,600519.SS,贵州茅台,2022/3/18,1718,1745,1692.28,1707.79,1720.15,-0.7185,3834868,6564085394,0.3053,2.15E+12,2.15E+12,1689.5596,CNY,601857.SS,中国石油,2022/3/18,5.21,5.3,5.19,5.25,5.13,2.3392,235789522,1237072284,0.1456,8.50E+11,9.61E+11,5.152597,CNY
660,601919.SS,中远海控,2022/3/21,16.6,16.61,15.96,16.27,16.44,-1.0341,146098576,2382513746,1.1541,2.05968E+11,2.6055E+11,15.32571,CNY,600519.SS,贵州茅台,2022/3/21,1724,1725.65,1695.01,1704.3,1707.79,-0.2044,2787716,4763083283,0.2219,2.14E+12,2.14E+12,1686.1068,CNY,601857.SS,中国石油,2022/3/21,5.27,5.29,5.16,5.2,5.25,-0.9524,176933675,922136270,0.1093,8.42E+11,9.52E+11,5.103525,CNY
661,601919.SS,中远海控,2022/3/22,16.25,16.6,16.11,16.38,16.27,0.6761,105878120,1739606588,0.8364,2.07361E+11,2.62312E+11,15.429326,CNY,600519.SS,贵州茅台,2022/3/22,1723.88,1723.88,1686.33,1695,1704.3,-0.5457,2105404,3578291198,0.1676,2.13E+12,2.13E+12,1676.9061,CNY,601857.SS,中国石油,2022/3/22,5.27,5.37,5.27,5.35,5.2,2.8846,210744022,1122790822,0.1302,8.66E+11,9.79E+11,5.250742,CNY
662,601919.SS,中远海控,2022/3/23,16.58,16.66,16.19,16.29,16.38,-0.5495,83379233,1361875080,0.6586,2.06221E+11,2.60871E+11,15.34455,CNY,600519.SS,贵州茅台,2022/3/23,1705,1770,1697,1752.19,1695,3.374,5806739,10096341448,0.4622,2.20E+12,2.20E+12,1733.4856,CNY,601857.SS,中国石油,2022/3/23,5.3,5.36,5.26,5.32,5.35,-0.5607,130049329,691336838,0.0803,8.61E+11,9.74E+11,5.221299,CNY
663,601919.SS,中远海控,2022/3/24,16.25,16.58,16.09,16.38,16.29,0.5525,92754986,1516670842,0.7327,2.07361E+11,2.62312E+11,15.429326,CNY,600519.SS,贵州茅台,2022/3/24,1738,1740,1717.35,1720.93,1752.19,-1.7841,2581532,4457504430,0.2055,2.16E+12,2.16E+12,1702.5593,CNY,601857.SS,中国石油,2022/3/24,5.41,5.47,5.34,5.35,5.32,0.5639,157370770,850596273,0.0972,8.66E+11,9.79E+11,5.250742,CNY
664,601919.SS,中远海控,2022/3/25,16.2,16.24,15.72,15.77,16.38,-3.7241,146379975,2334028091,1.1563,1.99638E+11,2.52543E+11,14.85473,CNY,600519.SS,贵州茅台,2022/3/25,1712,1734,1685,1690,1720.93,-1.7973,2970866,5054831352,0.2365,2.12E+12,2.12E+12,1671.9595,CNY,601857.SS,中国石油,2022/3/25,5.3,5.42,5.28,5.37,5.35,0.3738,126648867,680087357,0.0782,8.70E+11,9.83E+11,5.270371,CNY
665,601919.SS,中远海控,2022/3/28,15.2,15.98,14.91,15.73,15.77,-0.2536,146092823,2254332533,1.154,1.99132E+11,2.51903E+11,14.817051,CNY,600519.SS,贵州茅台,2022/3/28,1625,1664.8,1604,1660.8,1690,-1.7278,5754164,9392008017,0.4581,2.09E+12,2.09E+12,1643.0712,CNY,601857.SS,中国石油,2022/3/28,5.4,5.64,5.36,5.56,5.37,3.5382,249619217,1378987142,0.1542,9.00E+11,1.02E+12,5.456846,CNY
666,601919.SS,中远海控,2022/3/29,15.8,16.2,15.8,16.1,15.73,2.3522,110392067,1768447610,0.872,2.03816E+11,2.57828E+11,15.165577,CNY,600519.SS,贵州茅台,2022/3/29,1661.5,1691.5,1661.5,1667,1660.8,0.3733,2593498,4343365464,0.2065,2.09E+12,2.09E+12,1649.205,CNY,601857.SS,中国石油,2022/3/29,5.48,5.64,5.46,5.62,5.56,1.0791,161280476,896083578,0.0996,9.10E+11,1.03E+12,5.515733,CNY
667,601919.SS,中远海控,2022/3/30,16.16,16.19,15.91,16.09,16.1,-0.0621,126037773,2020367395,0.9956,2.03689E+11,2.57668E+11,15.156157,CNY,600519.SS,贵州茅台,2022/3/30,1698,1730.1,1695,1730.1,1667,3.7852,4243343,7276379091,0.3378,2.17E+12,2.17E+12,1711.6314,CNY,601857.SS,中国石油,2022/3/30,5.6,5.6,5.45,5.53,5.62,-1.6014,200788855,1106057771,0.124,8.95E+11,1.01E+12,5.427403,CNY
668,601919.SS,中远海控,2022/3/31,15.5,15.73,15.31,15.5,16.09,-3.6669,198935451,3082894493,1.5714,1.9622E+11,2.48219E+11,14.6004,CNY,600519.SS,贵州茅台,2022/3/31,1720,1738.6,1708.8,1719,1730.1,-0.6416,2517386,4338022922,0.2004,2.16E+12,2.16E+12,1700.6499,CNY,601857.SS,中国石油,2022/3/31,5.5,5.57,5.46,5.52,5.53,-0.1808,160490422,884331831,0.0991,8.94E+11,1.01E+12,5.417588,CNY
669,601919.SS,中远海控,2022/4/1,15.91,17.05,15.72,17.05,15.5,10,405159906,6746031254,3.2005,2.15842E+11,2.73041E+11,16.06044,CNY,600519.SS,贵州茅台,2022/4/1,1729.94,1793,1721.69,1780.01,1719,3.5492,4486191,7936957252,0.3571,2.24E+12,2.24E+12,1761.0086,CNY,601857.SS,中国石油,2022/4/1,5.4,5.5,5.34,5.47,5.52,-0.9058,178146739,966531797,0.11,8.86E+11,1.00E+12,5.368516,CNY
670,601919.SS,中远海控,2022/4/6,16.48,16.65,15.96,16.09,17.05,-5.6305,348757459,5663342984,2.7549,2.03689E+11,2.57668E+11,15.156157,CNY,600519.SS,贵州茅台,2022/4/6,1753,1788.73,1753,1765,1780.01,-0.8433,2781977,4910792426,0.2215,2.22E+12,2.22E+12,1746.1588,CNY,601857.SS,中国石油,2022/4/6,5.47,5.64,5.44,5.61,5.47,2.5594,198105775,1100751780,0.1223,9.08E+11,1.03E+12,5.505918,CNY
671,601919.SS,中远海控,2022/4/7,15.85,16,15.55,15.55,16.09,-3.3561,176382613,2781838840,1.3933,1.96854E+11,2.49021E+11,14.647498,CNY,600519.SS,贵州茅台,2022/4/7,1758,1785,1750.1,1765,1765,0,2019571,3568182341,0.1608,2.22E+12,2.22E+12,1746.1588,CNY,601857.SS,中国石油,2022/4/7,5.56,5.68,5.55,5.56,5.61,-0.8913,159378475,892401689,0.0984,9.00E+11,1.02E+12,5.456846,CNY
672,601919.SS,中远海控,2022/4/8,15.56,15.67,15.18,15.58,15.55,0.1929,140048418,2164619820,1.1063,1.97234E+11,2.49501E+11,14.675757,CNY,600519.SS,贵州茅台,2022/4/8,1768,1788.7,1766.54,1784,1765,1.0765,2294132,4081618543,0.1826,2.24E+12,2.24E+12,1764.956,CNY,601857.SS,中国石油,2022/4/8,5.58,5.65,5.52,5.58,5.56,0.3597,116766097,651070422,0.0721,9.04E+11,1.02E+12,5.476475,CNY
673,601919.SS,中远海控,2022/4/11,15.39,15.4,14.97,15,15.58,-3.7227,154397433,2327022032,1.2196,1.89891E+11,2.40213E+11,14.12942,CNY,600519.SS,贵州茅台,2022/4/11,1770,1770,1706.03,1720,1784,-3.5874,4386359,7568782591,0.3492,2.16E+12,2.16E+12,1701.6392,CNY,601857.SS,中国石油,2022/4/11,5.6,5.66,5.47,5.5,5.58,-1.4337,144435608,804562740,0.0892,8.91E+11,1.01E+12,5.397959,CNY
674,601919.SS,中远海控,2022/4/12,14.9,15.64,14.86,15.44,15,2.9333,144312722,2202559185,1.14,1.95461E+11,2.47259E+11,14.543883,CNY,600519.SS,贵州茅台,2022/4/12,1729,1787.97,1708,1782,1720,3.6047,4162956,7284546261,0.3314,2.24E+12,2.24E+12,1762.9774,CNY,601857.SS,中国石油,2022/4/12,5.45,5.49,5.34,5.46,5.5,-0.7273,174259457,944636059,0.1076,8.84E+11,9.99E+11,5.358701,CNY
675,601919.SS,中远海控,2022/4/13,15.32,15.63,15.12,15.33,15.44,-0.7124,101448320,1559941148,0.8014,1.94069E+11,2.45497E+11,14.440267,CNY,600519.SS,贵州茅台,2022/4/13,1767,1795,1751.08,1769,1782,-0.7295,3114766,5534915753,0.248,2.22E+12,2.22E+12,1750.1161,CNY,601857.SS,中国石油,2022/4/13,5.51,5.59,5.5,5.52,5.46,1.0989,158306477,878165822,0.0978,8.94E+11,1.01E+12,5.417588,CNY
676,601919.SS,中远海控,2022/4/14,15.47,15.52,15.21,15.47,15.33,0.9132,96296076,1482262729,0.7607,1.95841E+11,2.47739E+11,14.572141,CNY,600519.SS,贵州茅台,2022/4/14,1788,1835.9,1780.2,1809,1769,2.2612,3764986,6834657201,0.2997,2.27E+12,2.27E+12,1789.6891,CNY,601857.SS,中国石油,2022/4/14,5.56,5.62,5.54,5.6,5.52,1.4493,133318156,745071873,0.0823,9.07E+11,1.02E+12,5.496104,CNY
677,601919.SS,中远海控,2022/4/15,15.31,15.42,15.07,15.11,15.47,-2.3271,90524663,1380242607,0.7151,1.91284E+11,2.41974E+11,14.233035,CNY,600519.SS,贵州茅台,2022/4/15,1802.2,1818,1795.89,1805.99,1809,-0.1664,2104113,3800797635,0.1675,2.27E+12,2.27E+12,1786.7113,CNY,601857.SS,中国石油,2022/4/15,5.67,5.7,5.54,5.54,5.6,-1.0714,130514686,731917448,0.0806,8.97E+11,1.01E+12,5.437217,CNY
678,601919.SS,中远海控,2022/4/18,15.01,15.02,14.59,14.89,15.11,-1.456,88339768,1308040835,0.6978,1.88499E+11,2.38451E+11,14.025804,CNY,600519.SS,贵州茅台,2022/4/18,1781.13,1798,1768,1790.82,1805.99,-0.84,1979315,3525102977,0.1576,2.25E+12,2.25E+12,1771.7032,CNY,601857.SS,中国石油,2022/4/18,5.55,5.62,5.39,5.4,5.54,-2.5271,145985840,800685561,0.0902,8.74E+11,9.88E+11,5.299814,CNY
679,601919.SS,中远海控,2022/4/19,14.99,15.3,14.9,15.02,14.89,0.8731,76992841,1160918895,0.6082,1.90144E+11,2.40533E+11,14.148259,CNY,600519.SS,贵州茅台,2022/4/19,1800,1832.99,1775.5,1790.3,1790.82,-0.029,2420476,4359851980,0.1927,2.25E+12,2.25E+12,1771.1888,CNY,601857.SS,中国石油,2022/4/19,5.4,5.61,5.37,5.6,5.4,3.7037,218290612,1206365554,0.1348,9.07E+11,1.02E+12,5.496104,CNY
680,601919.SS,中远海控,2022/4/20,15.2,15.47,15,15.04,15.02,0.1332,95176242,1447558129,0.7518,1.90397E+11,2.40853E+11,14.167098,CNY,600519.SS,贵州茅台,2022/4/20,1801.69,1820,1768.68,1797,1790.3,0.3742,2415572,4342043328,0.1923,2.26E+12,2.26E+12,1777.8172,CNY,601857.SS,中国石油,2022/4/20,5.52,5.58,5.4,5.41,5.6,-3.3929,161246050,881412223,0.0996,8.76E+11,9.90E+11,5.309629,CNY
681,601919.SS,中远海控,2022/4/21,14.9,15.02,14.61,14.64,15.04,-2.6596,89851650,1326896737,0.7098,1.85334E+11,2.34448E+11,13.790314,CNY,600519.SS,贵州茅台,2022/4/21,1790.2,1806,1770,1779.98,1797,-0.9471,2895261,5160788004,0.2305,2.24E+12,2.24E+12,1760.9789,CNY,601857.SS,中国石油,2022/4/21,5.41,5.46,5.12,5.16,5.41,-4.6211,279973221,1469169159,0.1729,8.36E+11,9.44E+11,5.064267,CNY
682,601919.SS,中远海控,2022/4/22,14.51,15.04,14.26,14.77,14.64,0.888,97788014,1445546823,0.7725,1.86979E+11,2.3653E+11,13.912769,CNY,600519.SS,贵州茅台,2022/4/22,1763,1787.88,1760.18,1773,1779.98,-0.3921,2789975,4955360846,0.2221,2.23E+12,2.23E+12,1754.0734,CNY,601857.SS,中国石油,2022/4/22,5.09,5.32,5.07,5.28,5.16,2.3256,183162438,960613061,0.1131,8.55E+11,9.66E+11,5.182041,CNY
683,601919.SS,中远海控,2022/4/25,14.42,14.55,13.55,13.57,14.77,-8.1246,158758818,2243427508,1.2541,1.71788E+11,2.17312E+11,12.782415,CNY,600519.SS,贵州茅台,2022/4/25,1750,1776.5,1702,1708,1773,-3.6661,5365802,9352986852,0.4271,2.15E+12,2.15E+12,1689.7673,CNY,601857.SS,中国石油,2022/4/25,5.18,5.26,5.04,5.05,5.28,-4.3561,217306551,1117316149,0.1342,8.18E+11,9.24E+11,4.956308,CNY
684,601919.SS,中远海控,2022/4/26,13.59,13.92,13.4,13.56,13.57,-0.0737,145275037,1984471778,1.1476,1.71662E+11,2.17152E+11,12.772995,CNY,600519.SS,贵州茅台,2022/4/26,1703.33,1748.98,1700,1732.48,1708,1.4333,4456396,7692845226,0.3548,2.18E+12,2.18E+12,1713.986,CNY,601857.SS,中国石油,2022/4/26,5.05,5.12,4.95,4.99,5.05,-1.1881,183424627,920463561,0.1133,8.08E+11,9.13E+11,4.897421,CNY
685,601919.SS,中远海控,2022/4/27,13.28,13.94,13.12,13.93,13.56,2.7286,156331241,2118892228,1.2349,1.76346E+11,2.23078E+11,13.121521,CNY,600519.SS,贵州茅台,2022/4/27,1767.12,1810,1767.12,1794.92,1732.48,3.6041,5740244,10289893014,0.457,2.25E+12,2.25E+12,1775.7595,CNY,601857.SS,中国石油,2022/4/27,4.99,5.09,4.96,5.08,4.99,1.8036,185774041,934677382,0.1147,8.23E+11,9.30E+11,4.985751,CNY
686,601919.SS,中远海控,2022/4/28,13.9,14.25,13.77,14.06,13.93,0.9332,135217993,1898055741,1.0681,1.77991E+11,2.25159E+11,13.243976,CNY,600519.SS,贵州茅台,2022/4/28,1793,1845,1786.5,1835,1794.92,2.233,4401006,8038681950,0.3503,2.31E+12,2.31E+12,1815.4116,CNY,601857.SS,中国石油,2022/4/28,5.08,5.21,5.04,5.18,5.08,1.9685,155100803,797468440,0.0958,8.39E+11,9.48E+11,5.083896,CNY
687,601919.SS,中远海控,2022/4/29,14.05,14.45,13.85,14.43,14.06,2.6316,146101832,2073985806,1.1541,1.82675E+11,2.31085E+11,13.592502,CNY,600519.SS,贵州茅台,2022/4/29,1836,1849,1810.98,1828.38,1835,-0.3608,3488527,6384066537,0.2777,2.30E+12,2.30E+12,1808.8623,CNY,601857.SS,中国石油,2022/4/29,5.25,5.39,5.17,5.38,5.18,3.861,203559721,1075245842,0.1257,8.71E+11,9.85E+11,5.280186,CNY
688,601919.SS,中远海控,2022/5/5,14.88,15.16,14.7,15.01,14.43,4.0194,185668000,2775370191,1.4666,1.90018E+11,2.40373E+11,14.138839,CNY,600519.SS,贵州茅台,2022/5/5,1830,1870,1828.98,1837,1828.38,0.4715,3366094,6235017580,0.268,2.31E+12,2.31E+12,1817.3903,CNY,601857.SS,中国石油,2022/5/5,5.41,5.49,5.39,5.45,5.38,1.3011,210120364,1144826697,0.1298,8.82E+11,9.97E+11,5.348887,CNY
689,601919.SS,中远海控,2022/5/6,14.57,14.87,14.5,14.54,15.01,-3.1312,113269327,1660856850,0.8947,1.84068E+11,2.32846E+11,13.696117,CNY,600519.SS,贵州茅台,2022/5/6,1814.99,1819,1781,1793,1837,-2.3952,2859618,5138176680,0.2276,2.25E+12,2.25E+12,1773.8599,CNY,601857.SS,中国石油,2022/5/6,5.34,5.37,5.24,5.29,5.45,-2.9358,138016440,733109004,0.0852,8.57E+11,9.68E+11,5.191855,CNY
690,601919.SS,中远海控,2022/5/9,14.46,14.61,14.39,14.46,14.54,-0.5502,62856733,910338420,0.4965,1.83055E+11,2.31565E+11,13.620761,CNY,600519.SS,贵州茅台,2022/5/9,1780,1780,1738,1752,1793,-2.2867,3035182,5324616273,0.2416,2.20E+12,2.20E+12,1733.2976,CNY,601857.SS,中国石油,2022/5/9,5.29,5.36,5.26,5.34,5.29,0.9452,86649714,460910345,0.0535,8.65E+11,9.77E+11,5.240928,CNY
691,601919.SS,中远海控,2022/5/10,14.01,14.34,13.73,14.25,14.46,-1.4523,120842561,1694870812,0.9546,1.80397E+11,2.28202E+11,13.422949,CNY,600519.SS,贵州茅台,2022/5/10,1720,1784.96,1705.01,1766.19,1752,0.8099,4011919,7018451097,0.3194,2.22E+12,2.22E+12,1747.3361,CNY,601857.SS,中国石油,2022/5/10,5.15,5.2,5.07,5.18,5.34,-2.9963,224050374,1150308091,0.1384,8.39E+11,9.48E+11,5.083896,CNY
692,601919.SS,中远海控,2022/5/11,14.28,14.52,14.1,14.15,14.25,-0.7018,121354797,1740375778,0.9586,1.79131E+11,2.26601E+11,13.328753,CNY,600519.SS,贵州茅台,2022/5/11,1755,1788.48,1752,1768,1766.19,0.1025,3031267,5372950033,0.2413,2.22E+12,2.22E+12,1749.1268,CNY,601857.SS,中国石油,2022/5/11,5.15,5.21,5.13,5.19,5.18,0.1931,142339672,736444984,0.0879,8.40E+11,9.50E+11,5.093711,CNY
693,601919.SS,中远海控,2022/5/12,13.98,14.42,13.92,14.13,14.15,-0.1413,91325095,1287655901,0.7214,1.78877E+11,2.2628E+11,13.309913,CNY,600519.SS,贵州茅台,2022/5/12,1753,1778,1750,1762.67,1768,-0.3015,2203823,3888480084,0.1754,2.21E+12,2.21E+12,1743.8537,CNY,601857.SS,中国石油,2022/5/12,5.21,5.23,5.1,5.13,5.19,-1.1561,127664030,659143734,0.0788,8.31E+11,9.39E+11,5.034824,CNY
694,601919.SS,中远海控,2022/5/13,14.21,14.51,14.18,14.42,14.13,2.0524,119731459,1721249928,0.9458,1.82549E+11,2.30925E+11,13.583082,CNY,600519.SS,贵州茅台,2022/5/13,1780,1797.94,1766,1778.24,1762.67,0.8833,2073052,3690141231,0.165,2.23E+12,2.23E+12,1759.2575,CNY,601857.SS,中国石油,2022/5/13,5.18,5.2,5.13,5.16,5.13,0.5848,139908302,722474364,0.0864,8.36E+11,9.44E+11,5.064267,CNY
695,601919.SS,中远海控,2022/5/16,14.52,14.55,14.17,14.2,14.42,-1.5257,85523464,1223288163,0.6756,1.79764E+11,2.27401E+11,13.375851,CNY,600519.SS,贵州茅台,2022/5/16,1797,1797,1742.67,1758,1778.24,-1.1382,2776531,4881208653,0.221,2.21E+12,2.21E+12,1739.2336,CNY,601857.SS,中国石油,2022/5/16,5.2,5.21,5.13,5.17,5.16,0.1938,104224779,538342558,0.0644,8.37E+11,9.46E+11,5.074082,CNY
696,601919.SS,中远海控,2022/5/17,14.28,14.31,14.05,14.26,14.2,0.4225,66482440,942912357,0.5252,1.80523E+11,2.28362E+11,13.432368,CNY,600519.SS,贵州茅台,2022/5/17,1769.88,1775,1755,1768,1758,0.5688,2014474,3557048801,0.1604,2.22E+12,2.22E+12,1749.1268,CNY,601857.SS,中国石油,2022/5/17,5.2,5.26,5.19,5.23,5.17,1.1605,142940510,746165755,0.0883,8.47E+11,9.57E+11,5.132968,CNY
697,601919.SS,中远海控,2022/5/18,14.32,14.32,14.06,14.18,14.26,-0.561,76069282,1076938599,0.6009,1.7951E+11,2.27081E+11,13.357011,CNY,600519.SS,贵州茅台,2022/5/18,1773.66,1773.92,1743.02,1761,1768,-0.3959,2485044,4362486907,0.1978,2.21E+12,2.21E+12,1742.2015,CNY,601857.SS,中国石油,2022/5/18,5.2,5.21,5.13,5.18,5.23,-0.956,124480813,643253395,0.0769,8.39E+11,9.48E+11,5.083896,CNY
698,601919.SS,中远海控,2022/5/19,13.9,14,13.79,13.99,14.18,-1.3399,95435621,1326920370,0.7539,1.77105E+11,2.24038E+11,13.178039,CNY,600519.SS,贵州茅台,2022/5/19,1745,1757,1739,1756,1761,-0.2839,1977626,3459059182,0.1574,2.21E+12,2.21E+12,1737.2549,CNY,601857.SS,中国石油,2022/5/19,5.1,5.14,5.05,5.14,5.18,-0.7722,148689236,757342915,0.0918,8.32E+11,9.41E+11,5.044638,CNY
699,601919.SS,中远海控,2022/5/20,14.07,14.78,14.06,14.57,13.99,4.1458,195144805,2824631627,1.5415,1.84448E+11,2.33327E+11,13.724376,CNY,600519.SS,贵州茅台,2022/5/20,1759.99,1801.15,1752,1800.01,1756,2.5063,4194960,7493460272,0.3339,2.26E+12,2.26E+12,1780.7951,CNY,601857.SS,中国石油,2022/5/20,5.15,5.22,5.13,5.22,5.14,1.5564,158182090,820898012,0.0977,8.45E+11,9.55E+11,5.123154,CNY
700,601919.SS,中远海控,2022/5/23,15.02,15.22,14.82,15.14,14.57,3.9121,185157892,2785359713,1.4626,1.91663E+11,2.42455E+11,14.261294,CNY,600519.SS,贵州茅台,2022/5/23,1800,1803.89,1772,1781,1800.01,-1.0561,2215713,3950856594,0.1764,2.24E+12,2.24E+12,1761.988,CNY,601857.SS,中国石油,2022/5/23,5.23,5.24,5.19,5.22,5.22,0,103424939,539762117,0.0639,8.45E+11,9.55E+11,5.123154,CNY
701,601919.SS,中远海控,2022/5/24,15.14,15.68,14.94,14.95,15.14,-1.255,197494899,3028884242,1.5601,1.89258E+11,2.39412E+11,14.082322,CNY,600519.SS,贵州茅台,2022/5/24,1786,1787,1755.5,1760,1781,-1.1791,2734222,4824599922,0.2177,2.21E+12,2.21E+12,1741.2122,CNY,601857.SS,中国石油,2022/5/24,5.23,5.29,5.17,5.18,5.22,-0.7663,158388401,830107523,0.0978,8.39E+11,9.48E+11,5.083896,CNY
702,601919.SS,中远海控,2022/5/25,15.24,15.38,15.03,15.19,14.95,1.6054,132587468,2013520791,1.0473,1.92296E+11,2.43255E+11,14.308392,CNY,600519.SS,贵州茅台,2022/5/25,1765.27,1772,1747,1755.51,1760,-0.2551,2238869,3929477102,0.1782,2.21E+12,2.21E+12,1736.7701,CNY,601857.SS,中国石油,2022/5/25,5.2,5.35,5.19,5.32,5.18,2.7027,160125094,846648652,0.0989,8.61E+11,9.74E+11,5.221299,CNY
703,601919.SS,中远海控,2022/5/26,15.09,15.23,14.87,15.12,15.19,-0.4608,100185763,1507482910,0.7914,1.9141E+11,2.42134E+11,14.242455,CNY,600519.SS,贵州茅台,2022/5/26,1761,1761,1730,1742.8,1755.51,-0.724,2805344,4888109192,0.2233,2.19E+12,2.19E+12,1724.1958,CNY,601857.SS,中国石油,2022/5/26,5.35,5.38,5.28,5.36,5.32,0.7519,113706252,606352573,0.0702,8.68E+11,9.81E+11,5.260557,CNY
704,601919.SS,中远海控,2022/5/27,15.35,15.73,15.28,15.48,15.12,2.381,187843000,2912935257,1.4838,1.95968E+11,2.479E+11,14.581561,CNY,600519.SS,贵州茅台,2022/5/27,1759.99,1780,1753.01,1755.16,1742.8,0.7092,2511958,4436904896,0.2,2.20E+12,2.20E+12,1736.4239,CNY,601857.SS,中国石油,2022/5/27,5.41,5.6,5.41,5.55,5.36,3.5448,283364611,1561958616,0.175,8.99E+11,1.02E+12,5.447032,CNY
705,601919.SS,中远海控,2022/5/30,15.48,15.54,15.15,15.33,15.48,-0.969,110776936,1694564091,0.8751,1.94069E+11,2.45497E+11,14.440267,CNY,600519.SS,贵州茅台,2022/5/30,1766,1790.55,1766,1778.41,1755.16,1.3247,3446569,6135631304,0.2744,2.23E+12,2.23E+12,1759.4257,CNY,601857.SS,中国石油,2022/5/30,5.59,5.63,5.49,5.53,5.55,-0.3604,150544309,834789437,0.093,8.95E+11,1.01E+12,5.427403,CNY
706,601919.SS,中远海控,2022/5/31,15.34,15.49,15.22,15.35,15.33,0.1305,92632288,1422291430,0.7317,1.94322E+11,2.45818E+11,14.459106,CNY,600519.SS,贵州茅台,2022/5/31,1774.77,1814.9,1766.98,1804.03,1778.41,1.4406,4075082,7329201058,0.3244,2.27E+12,2.27E+12,1784.7722,CNY,601857.SS,中国石油,2022/5/31,5.59,5.67,5.57,5.66,5.53,2.3508,196761557,1109759253,0.1215,9.16E+11,1.04E+12,5.554991,CNY
707,601919.SS,中远海控,2022/6/1,15.23,15.63,15.18,15.39,15.35,0.2606,103170460,1592416553,0.815,1.94828E+11,2.46458E+11,14.496785,CNY,600519.SS,贵州茅台,2022/6/1,1802,1814.78,1779,1788.25,1804.03,-0.8747,2176001,3897858999,0.1732,2.25E+12,2.25E+12,1769.1607,CNY,601857.SS,中国石油,2022/6/1,5.6,5.61,5.5,5.55,5.66,-1.9435,119452325,663222690,0.0738,8.99E+11,1.02E+12,5.447032,CNY
708,601919.SS,中远海控,2022/6/2,15.39,15.48,15.18,15.29,15.39,-0.6498,78801088,1204826076,0.6225,1.93562E+11,2.44857E+11,14.402588,CNY,600519.SS,贵州茅台,2022/6/2,1787.97,1795.8,1780,1786,1788.25,-0.1258,1691473,3019718032,0.1347,2.24E+12,2.24E+12,1766.9347,CNY,601857.SS,中国石油,2022/6/2,5.47,5.5,5.41,5.47,5.55,-1.4414,117270948,639713642,0.0724,8.86E+11,1.00E+12,5.368516,CNY
709,601919.SS,中远海控,2022/6/6,15.35,15.48,15.18,15.44,15.29,0.981,100683379,1547321498,0.7953,1.95461E+11,2.47259E+11,14.543883,CNY,600519.SS,贵州茅台,2022/6/6,1790,1795,1758,1788,1786,0.112,3674126,6535329352,0.2925,2.25E+12,2.25E+12,1768.9133,CNY,601857.SS,中国石油,2022/6/6,5.58,5.58,5.45,5.5,5.47,0.5484,168892065,927432052,0.1043,8.91E+11,1.01E+12,5.397959,CNY
710,601919.SS,中远海控,2022/6/7,15.5,16.16,15.5,15.93,15.44,3.1736,205874449,3284404186,1.6263,2.01664E+11,2.55106E+11,15.005444,CNY,600519.SS,贵州茅台,2022/6/7,1784.14,1825,1770.31,1817.9,1788,1.6723,3504859,6356031009,0.279,2.28E+12,2.28E+12,1798.4941,CNY,601857.SS,中国石油,2022/6/7,5.5,5.54,5.46,5.5,5.5,0,140688290,773916604,0.0869,8.91E+11,1.01E+12,5.397959,CNY
711,601919.SS,中远海控,2022/6/8,15.93,15.95,15.45,15.72,15.93,-1.3183,124463306,1950892258,0.9831,1.99019E+11,2.51756E+11,14.807632,CNY,600519.SS,贵州茅台,2022/6/8,1825,1882,1825,1865.6,1817.9,2.6239,4435381,8236953846,0.3531,2.34E+12,2.34E+12,1845.6849,CNY,601857.SS,中国石油,2022/6/8,5.53,5.64,5.52,5.64,5.5,2.5455,176343726,985233710,0.1089,9.13E+11,1.03E+12,5.535362,CNY
